D3_0151,Mat Juice  Sinh To  Nuoc Ep  Trai Cay Tuoi,Restaurant,Vietnamese,540/2/2 Cach Mang Thang 8 P. 11,3,62500,4.6
D3_0152,Mix  Mix Tra Sua,Restaurant,Vietnamese,13 Tran Quoc Toan P. 8,3,15000,3.4
D3_0153,Chau Sai Gon  Banh Trai Cay Dau Xanh,Restaurant,Vietnamese,443/32 Le Van Sy P. 12,3,75000,3.25
D3_0154,Khoai Lang Lac Xi Muoi  Nguyen Thuong Hien,Restaurant,Vietnamese,7 Nguyen Thuong Hien,3,15000,3.5
D3_0155,Nam Phan  Finest Vietnamese Cuisine,Restaurant,Vietnamese,34 Vo Van Tan,3,430000,3.85
D3_0156,Ga Tiem Dai Duong  Am Thuc Trung Hoa,Bistro,Chinese,14 Cao Thang,3,160000,3.75
D3_0157,Huong Ha Noi  Bun Cha  Bun Dau  Nguyen Son Ha,Bistro,Vietnamese,35 Nguyen Son Ha P. 5,3,67500,3.15
D3_0158,Banh Trang Nuong Da Lat  61 Cao Thang,Restaurant,Vietnamese,61 Cao Thang,3,13000,3.25
D3_0159,Ganh  Dac San Vietnam  Pham Ngoc Thach,Restaurant,Vietnamese,58/4 Pham Ngoc Thach,3,96000,3.25
D3_0160,Uraetei BBQ  Pho Dinh  Tran Quoc Thao,Restaurant,Japanese,125A Tran Quoc Thao P. 7,3,430000,3.75
D3_0161,Com Chay Mani,Restaurant,Vietnamese,291/2 Vo Van Tan P. 5,3,42500,3.65
D3_0162,Ga Nuong O O O  Ga Nuong Nhieu Vi  Cao Thang,Bistro,Vietnamese,2 Cao Thang P. 5,3,112500,3.1
D5_0242,Tra Vien Quan  Tra Sua Dai Loan  Nguyen Trai,Cafe,Taiwanese,150A Nguyen Trai P. 3,5,32500,3.3
D3_0164,Quan Nhau 121  Tim  Me Ga Chay Toi,Bar,Vietnamese,129  131 Vo Van Tan P. 6,3,132500,3.5
D3_0165,Nuoc Dua Tac  250 Pasteur,Restaurant,Vietnamese,250 Pasteur (Truoc Hoi Y Te Cong Cong),3,10000,3.55
D3_0166,Q Cafe  Studio,Cafe,Vietnamese,99B Vo Thi Sau P. 6,3,40000,3.35
D3_0167,Fang Pub,Bar,Vietnamese,13 Ho Xuan Huong,3,160000,3.2
D3_0168,Chuoi Nep Nuong Vo Van Tan,Restaurant,Vietnamese,378 Vo Van Tan P. 5,3,18500,4.35
D3_0169,Fly Chicken  An Vat  Tra Sua,Restaurant,Vietnamese,78 Duong So 4 Cu Xa Do Thanh,3,80000,3.55
D3_0170,Cha Ca La Vong  Ho Xuan Huong,Restaurant,Vietnamese,3  5 Ho Xuan Huong P. 6,3,80000,4.35
D3_0171,Bun Thai Anh  Chung Cu Nguyen Thien Thuat,Bistro,Vietnamese,002 Lo F Chung Cu Nguyen Thien Thuat Nguyen Thien Thuat P. 1,3,40000,3.85
D3_0172,Rau Ma Plus  Rau Ma  Tra Sua  Sua Chua,Restaurant,Vietnamese,73 Nguyen Thuong Hien P. 5,3,29500,4.85
D3_0173,Qua Ha Noi Quan  Vo Van Tan,Bistro,Vietnamese,21/1 Vo Van Tan P. 6,3,62000,3.75
D3_0174,Vietnam Ngon  Nem Chua Ran An Vat Chuan Ha Noi  Le Van Sy,Restaurant,Vietnamese,Cong Cho Nguyen Van Troi Le Van Sy P. 13,3,22500,3.4
D3_0175,Com Que Muoi Kho,Bistro,Vietnamese,27 Tran Quoc Thao P. 6,3,85000,3.85
D3_0176,Yen Cakes,Restaurant,Vietnamese,14 Lo E Chung Cu Nguyen Thien Thuat P. 1,3,25000,3.4
D3_0177,Pho Anh  Ky Dong,Bistro,Vietnamese,08 Ky Dong P. 9,3,45000,3.7
D3_0178,Soi Da Cafe  Ngo Thoi Nhiem,Cafe,Vietnamese,6B Ngo Thoi Nhiem P. 7,3,64500,3.2
D3_0179,Xoi Ga Co Lan,Restaurant,Vietnamese,14B Ky Dong,3,17500,3.3
D3_0180,KAKHU Hotpot  Lau Tu Xuyen  Lau Bo Den,Restaurant,Chinese,290/27 Nam Ky Khoi Nghia P. 8,3,225000,3.7
D3_0181,The Little Door  Bistro  Bakery,Restaurant,Asian,62 Truong Quyen P. 6,3,300000,4.2
D3_0182,Beefsteak TiTi  Nguyen Thi Minh Khai,Restaurant,Vietnamese,258 Nguyen Thi Minh Khai P. 6,3,72500,3.8
D3_0183,Banh Mi Nhu Lan  Hai Ba Trung,Bakery,Vietnamese,363  365  367 Hai Ba Trung P. 8,3,35000,3.25
D3_0184,Bo Gia Ice Cream,Cafe,Vietnamese,290/3 Nam Ky Khoi Nghia P. 8,3,95000,3.55
D3_0185,Naked Sushi  Sashimi,Restaurant,Japanese,193A/6 Nam Ki Khoi Nghia P. Vo Thi Sau,3,120000,3.95
D3_0186,Xom Cafe,Cafe,Vietnamese,103 Cao Thang,3,35000,3.3
D3_0187,Saigon Retro Cafe,Cafe,Vietnamese,Lau 1 55 Tran Quoc Toan P. 8,3,37500,4.05
D3_0188,Khu An Vat Cao Thang  Ban Co,Restaurant,Vietnamese,51/42 Cao Thang P. 3,3,29500,3.15
D3_0189,Banh Su Kem Chewy Junior  Tran Quang Dieu,Bakery,Singapore,19 Tran Quang Dieu P. 14,3,82000,3.45
D3_0190,Anh Hong  Bun Cha Hang Manh Ha Noi  Ly Chinh Thang,Bistro,Vietnamese,140B Ly Chinh Thang P.7,3,35000,3.35
D3_0191,Pho Dau  Nam Ky Khoi Nghia,Bistro,Vietnamese,Cu Xa 288 Hem 288 M1 Nam Ki Khoi Nghia P. 8,3,71000,3.2
D3_0192,Savvy  Beer Kitchen,Bistro,Vietnamese,841 Hoang Sa P. 9,3,49500,4.75
D3_0193,Hong Hai Seafood,Restaurant,Vietnamese,236 Pasteur P. 6,3,160000,3.45
D3_0194,Hao Yu  Grilled Fish Restaurant,Restaurant,Chinese,1719 Ho Xuan Huong P. 6,3,275000,4.05
D3_0195,Pho Bo Phu Gia  Ly Chinh Thang,Bistro,Vietnamese,146E Ly Chinh Thang P. 7,3,45000,3.1
D3_0196,Ngo  Vietnamesefood Restaurant,Bistro,Vietnamese,56 Truong Quyen P. 6,3,52500,4.45
D3_0197,Mus Mus  Lau Nhat,Restaurant,Japanese,62 Pham Ngoc Thach P. 6,3,110000,3.7
D3_0198,Suoi Da Cafe,Cafe,Vietnamese,175 Nam Ky Khoi Nghia P. 7,3,75500,3.25
D3_0199,Che Ky Dong,Bistro,Vietnamese,16C Ky Dong P. 9,3,16000,3.2
D3_0200,Lau De Thai Lan  Hoang Sa,Bistro,Vietnamese,939 Hoang Sa Phuong 11,3,72500,3.55
D3_0201,Marguerite Tea House  Tra Lanh  Banh Ngot,Cafe,Vietnamese,193/8 Nam Ky Khoi Nghia P. 7,3,32500,4.05
D3_0202,Bun Bo Vien Co Hoa  Vuon Chuoi,Bistro,Vietnamese,116/1 Vuon Chuoi P. 4,3,27500,3.35
D3_0203,K Bop  Korean FastFood  Truong Dinh,Restaurant,Korean,25 Truong Dinh P. 6,3,59000,3.85
D3_0204,Hu Tieu Hong Phat,Restaurant,Cambodia,389  391 Vo Van Tan P. 5,3,85000,3.5
D3_0205,Pho Viet Nam  Homemade  Tran Quoc Toan,Bistro,Vietnamese,66 Tran Quoc Toan P. 8,3,70000,3.4
D3_0206,Beefsteak 100gram  Nguyen Gia Thieu,Bistro,Vietnamese,2/108 Nguyen Gia Thieu P. 6,3,32500,3.35
D3_0207,Banh Pancakes HY,Restaurant,Vietnamese,371/1 Hai Ba Trung P. 8,3,13500,3.5
D3_0208,Teamet  Vo Thi Sau,Cafe,Vietnamese,150 Vo Thi Sau,3,40000,3.5
D3_0209,Made In Saigon Cafe  Cach Mang Thang 8,Cafe,Vietnamese,Tang Tret 612 Cach Mang Thang 8,3,55000,3.95
D3_0210,Thit Heo Xien Nuong Ha Noi,Restaurant,Vietnamese,12 Huynh Tinh Cua  P. 8,3,35000,3.45
D3_0211,Tiem Ca Phe Hoa Giay,Cafe,Vietnamese,19 Huynh Tinh Cua P. 8,3,35000,3.5
D3_0212,Ichi Cake,Bakery,Vietnamese,448/19D Le Van Sy P. 14,3,20500,3.9
D3_0213,Cheese Lab  Cheese  Tea,Cafe,Vietnamese,228 Nguyen Thi Minh Khai P. 6,3,55000,3.7
D3_0214,Dimsum Tan Sanh Hoat,Bistro,Chinese,322 Nguyen Thi Minh Khai,3,112500,3.15
D3_0215,KPub  Nuong Phong Cach Pub Han Quoc  Cao Thang,Restaurant,Korean,84 Cao Thang P. 4,3,175000,3.55
D3_0216,Chay Garden Restaurant  Coffee,Restaurant,Vietnamese,52 Vo Van Tan,3,150000,4.25
D3_0217,Goi Cuon  Le Van Sy,Restaurant,Vietnamese,359/1/9A Le Van Sy,3,7500,3.4
D3_0218,Com Tam Cali  Vo Van Tan,Restaurant,Vietnamese,449 Vo Van Tan,3,45500,3.65
D3_0219,Me Vui 29 Tran Quoc Toan,Bistro,Vietnamese,29 Tran Quoc Toan P. 8,3,107500,4.8
D3_0220,Ga Delichi  Ga Len Mam  Ga Bo Xoi  Ga Mam Nhi,Restaurant,Vietnamese,117/3 Vuon Chuoi P. 4,3,91500,3.1
D3_0221,Mtea  Coffee,Cafe,Vietnamese,3 Tran Quoc Toan P. 8,3,35000,3.9
D3_0222,Lau Bo Co Lien,Bistro,Vietnamese,656/112 Cach Mang Thang 8 P. 11,3,90000,3.45
D3_0223,Beefsteak Luc Nguyen  Cach Mang Thang 8,Restaurant,Vietnamese,127 Cach Mang Thang 8 P. 5,3,85000,3.2
D3_0224,The Locks Coffee,Cafe,Vietnamese,388 Nguyen Dinh Chieu P. 4,3,38500,3.7
D3_0225,Banh Cuon Nho  Le Van Sy,Bistro,Vietnamese,353 Le Van Sy,3,26000,4.25
D3_0226,Ga Nuong Bui Thi Xuan  Ga Nuong  Ly Chinh Thang,Restaurant,Vietnamese,60/80A Ly Chinh Thang Ly Chinh Thang P. 8,3,17000,3.2
D3_0227,Banh Mi Pho Mai Tan Chay  Crepe Sau Rieng Online,Restaurant,Asian,21/8 Tran Van Dang P. 9,3,115000,3.2
D3_0228,Mi Goi Xao Bo  Ga Sai Gon,Bistro,Vietnamese,Nam Ngoai Ga Sai Gon 1 Nguyen Thong (Doi Dien 218 Nguyen Phuc Nguyen),3,25000,3.5
D3_0229,Kimbap TiTi  Mon Han Quoc  Hoang Sa,Bistro,Korean,159/1/5 Tran Van Dang P. 11,3,37500,4.4
D3_0230,Banh Mi Xiu Mai Kho  Nguyen Thi Minh Khai,Bakery,Vietnamese,358 Nguyen Thi Minh Khai P. 5,3,24000,3.6
D3_0231,Hello Co Hai  An Vat  Tra Sua,Restaurant,Vietnamese,643 Dien Bien Phu P. 1,3,57500,3.6
D3_0232,Beefsteak Nam Son  Nam Ky Khoi Nghia,Restaurant,Vietnamese,188 Nam Ky Khoi Nghia P. 6,3,80000,3.2
D3_0233,La Maison Wine Club  Restaurant,Restaurant,French,201B Nam Ky Khoi Nghia,3,300000,3.6
D3_0234,1102 Crab Pot  Beer And Seafood,Restaurant,Vietnamese,65 Pham Ngoc Thach P. 6,3,375000,3.6
D3_0235,Bo Kho Vo Van Tan,Bistro,Vietnamese,Hem 194 Vo Van Tan,3,29000,3.35
D3_0236,Bernard Cafe,Cafe,Vietnamese,6/1 Cao Thang P. 2,3,40000,3.9
D3_0237,Bun Hen  Com Hen  Hem 284 Le Van Sy,Bistro,Vietnamese,284/9 Le Van Sy,3,18500,3.1
D3_0238,Banh Tam Bi To Chau,Bistro,Vietnamese,611/62B Dien Bien Phu P. 1,3,37500,3.15
D3_0239,Pha Lau Ngoc Tham,Bistro,Vietnamese,174/100 Nguyen Thien Thuat P. 3,3,18500,3.4
D3_0240,Napoly Cafe  Ho Con Rua,Cafe,Vietnamese,7 Pham Ngoc Thach,3,59000,3.65
D12_0010,Zolo  Tea  Coffee,Cafe,Taiwanese,5/1L To Ky,12,32500,4.3
D3_0242,Viet Chay  Chua Vinh Nghiem,Restaurant,Vietnamese,290/21A Nam Ky Khoi Nghia P. 7,3,102500,3.45
D3_0243,Bot Chien  Hoang Sa,Restaurant,Vietnamese,757 Hoang Sa,3,22500,3.4
D3_0244,Heart Coffee  Homemade Cakes  Organic Coffee,Cafe,Vietnamese,101 Vo Van Tan,3,25000,3.95
D3_0245,The March Coffee  24/7  Acoustic,Cafe,Vietnamese,51 Tran Quang Dieu P. 13,3,40000,3.75
D3_0246,Une Journee a Paris Cafe  Bakery,Cafe,French,17 Tran Quoc Toan P. 8,3,295000,3.95
D3_0247,Sinh To Tao Dan  Vo Van Tan,Cafe,Vietnamese,257 Vo Van Tan P. 5,3,25000,3.4
D3_0248,Shabu X  Lau Nhanh Gia Mem  Le Van Sy,Restaurant,Vietnamese,484 Le Van Sy P. 14,3,84500,3.25
D3_0249,Tasaki BBQ  Nuong Than Hoa Nhat Ban  Le Van Sy,Restaurant,Japanese,Tang Tret 409A Le Van Sy P. 12,3,350000,3.8
D3_0250,Chay Hoan Hy  Ba Huyen Thanh Quan,Restaurant,Vietnamese,73 Ba Huyen Thanh Quan,3,100000,3.75
D3_0251,Ba Gac Nuong  Bia  Le Quy Don,Bistro,Vietnamese,31 Le Quy Don P. 7,3,175000,3.7
D3_0252,Juice Box  Truong Dinh,Cafe,Vietnamese,69 Truong Dinh,3,40000,3.55
D3_0253,Bo Kho Tron,Bistro,Vietnamese,706 Truong Sa P. 14,3,45000,4.2
D3_0254,Mi Quang My Son  Ky Dong,Bistro,Vietnamese,9A Ky Dong P. 9,3,45000,3.25
D3_0255,Ba Hoang  Hu Tieu Nam Vang,Bistro,Vietnamese,46/2 Vo Van Tan P. 6,3,42500,3.15
D3_0256,Sup Cua Ghien  Vo Van Tan,Restaurant,Vietnamese,287 Vo Van Tan P. 5,3,22500,3.05
D3_0257,Quan Mua Rung  Lau Ca Keo,Bistro,Vietnamese,4 Su Thien Chieu,3,97500,3.45
D3_0258,Dong Pho  Mon Vietnam Sang Trong,Restaurant,Vietnamese,57 Ho Xuan Huong P. 6,3,215000,3.45
D3_0259,Yen Huong Giang  Bun Bo Vietnam,Bistro,Vietnamese,325 Vo Van Tan P. 5,3,37500,3.9
D3_0260,Co Nguyet  Nem  Cha Vietnam,Restaurant,Vietnamese,293 Nguyen Thuong Hien P. 4,3,12500,3
D3_0261,Trung Coi  Hu Tieu Nam Vang,Bistro,Vietnamese,80A Cao Thang,3,42500,3.5
D3_0262,Bong Sung  Am Thuc Chay  Coffee  Ba Huyen Thanh Quan,Restaurant,Vietnamese,4 Ba Huyen Thanh Quan P. 6,3,145000,3.45
D3_0263,ChillChill Pub,Bistro,Vietnamese,63 Ho Xuan Huong P. 6,3,100000,4.35
D3_0264,Tru Bat Gioi  Bun Cha Ha Noi,Bistro,Vietnamese,72 Truong Quyen,3,32500,3.6
D3_0265,Nha Hang Cu Nen  Am Thuc Mien Trung,Restaurant,Vietnamese,408/35 Nguyen Thi Minh Khai Phuong 5,3,45000,3.45
D3_0266,Bep Chay Pham Hong Phuoc  Vo Thi Sau,Restaurant,Vietnamese,146/1 Vo Thi Sau P. 8,3,72500,3.25
D3_0267,Three Trees  Coworking Space,Cafe,Vietnamese,231 Dien Bien Phu P. 6,3,75000,3.8
D3_0268,Chao Tieu Co Ut  Cho Ban Co,Bistro,Chinese,51/33 Cao Thang P. 3,3,52000,3.05
D3_0269,Com Ga Hai Nam  Xoi Mo  Cao Thang,Bistro,Vietnamese,92C Cao Thang P. 4,3,67500,2.3
D3_0270,Che Via He Vo Van Tan  Che Co Diep,Restaurant,Vietnamese,Via He 241 Vo Van Tan,3,12500,3.75
D3_0271,Carrot Muc Rim,Restaurant,Vietnamese,Hem 472 Cach Mang Thang 8 P. 11,3,165000,3.75
D3_0272,Co Lieng  Bo La Lot  Mo Chai,Restaurant,Vietnamese,321 Vo Van Tan,3,107500,3.2
D3_0273,Ci Cha  Tra Sua Hongkong  Le Van Sy,Cafe,Asian,453/100 Le Van Sy P. 12,3,37500,3.3
D3_0274,Oc Lieu,Bistro,Vietnamese,611/59 Dien Bien Phu P. 1,3,65000,3.8
D3_0275,Atelier Des Reves  Nha Hang Phap,Restaurant,French,20/5 Ky Dong P. 9,3,275000,4
D3_0276,Thanh Tin  Hu Tieu Nam Vang,Restaurant,Vietnamese,Via He 80 Cao Thang,3,30000,3.5
D3_0277,Hideaway Saigon  Nha Hang Mon Au,Restaurant,Asian,41/1 Pham Ngoc Thach,3,230000,3.7
D3_0278,Oc Ngan,Restaurant,Vietnamese,108/30 Tran Quang Dieu P. 14,3,32500,3.15
D3_0279,Phuong Chau Ky  Com Tay Cam,Restaurant,Chinese,174 Nam Ky Khoi Nghia P. 6,3,80000,3.55
D3_0280,Moon  Sun Fresh Ice Cream  Homemade,Cafe,Vietnamese,Hem 141 Hai Ba Trung,3,22500,3.8
D3_0281,Sai Gon Pho Cafe  Restaurant,Restaurant,Vietnamese,125 Tran Quoc Thao P. 7,3,45500,3.25
D3_0282,C+ Cafe,Cafe,Vietnamese,230 Nguyen Thi Minh Khai P. 6,3,60000,3.8
D3_0283,Ha Cao Vuon Chuoi  Dimsum 20 Loai,Restaurant,Vietnamese,18/21 Vuon Chuoi P. 4,3,40000,4.05
D3_0284,Woo  The Gioi Hau  Tran Quoc Thao,Restaurant,Vietnamese,007 Lo B Chung Cu Tran Quoc Thao Tran Quoc Thao P. 9,3,115000,3.6
D3_0285,Kebab Sai Gon  Nguyen Thuong Hien,Bistro,Vietnamese,9 Nguyen Thuong Hien P. 5,3,35000,3.15
D3_0286,The Vietnam House  Nha Hang Vietnam,Restaurant,Vietnamese,Rooftop Master Building 41  43 Tran Cao Van P. 6,3,125000,4.05
D3_0287,Pho Mai Que  Ky Dong,Restaurant,Vietnamese,22B Ky Dong,3,14500,3.5
D3_0288,Say Coffee 24H  549 Dien Bien Phu,Cafe,Vietnamese,549 Dien Bien Phu P. 3,3,22500,3.55
D3_0289,The Street  BBQ  Beer  Pasteur,Restaurant,Vietnamese,260A Pasteur,3,210000,3.45
D3_0290,Timo Hangout Cafe,Cafe,Vietnamese,194DE Pasteur,3,45000,3.8
D3_0291,Little India Cafe,Cafe,Indian,218A Hem 208 Nam Ky Khoi Nghia,3,25000,4.1
D3_0292,Com Tam Cay Diep Long Xuyen,Bistro,Vietnamese,58D Cao Thang P. 5,3,40000,3.6
D3_0293,Bun Rieu Cua Oc 66  Cho Vo Van Tan,Bistro,Vietnamese,287/66 Nguyen Dinh Chieu,3,32500,3.3
D3_0294,Sky Zone Rooftop Beer Garden,Bar,Vietnamese,Tang 8 Toa Nha Master 41  43 Tran Cao Van P. 6,3,275000,3.55
D3_0295,Banh Canh Ca Loc  720 Truong Sa,Bistro,Vietnamese,720 Truong Sa P. 14,3,29500,4.1
D3_0296,Chao Long Cao Thang,Restaurant,Vietnamese,87B Cao Thang P. 3,3,42500,3.05
D3_0297,Rau Dang  Lau Ca Bong Keo,Bistro,Vietnamese,64 Ba Huyen Thanh Quan P. 6,3,132500,3.1
D3_0298,Pizza Ong Gia  Truong Sa,Bistro,Italian,786 Truong Sa P. 14,3,42500,3.5
D3_0299,Tibon Milktea  Cong Truong Quoc Te,Restaurant,Vietnamese,Hem 8Bis Cong Truong Quoc Te (Ngay Phong Ve VietJet Air) P. 6,3,20000,3.75
D3_0300,Pho Long Bo  Bo Kho Dung,Bistro,Vietnamese,251/5 Nguyen Thien Thuat P. 1,3,25000,4.5
D3_0301,Quan Vuong  Com Van Phong  Banh Canh Cua  Hu Tieu,Bistro,Vietnamese,66  68 Rach Bung Binh,3,29500,3.6
D3_0302,Hua Wu Lou  Dimsum Street  Ban Co,Bistro,Vietnamese,27C Ban Co P. 3,3,45000,3.2
D3_0303,Mi Quang 85,Bistro,Vietnamese,Hem 85 Tran Quang Dieu P.13,3,45000,3.3
D3_0304,Nha Hang Hoi An Garden,Restaurant,Vietnamese,72/1 Tran Quoc Toan P. 8,3,324500,4.1
D3_0305,Buffet Victory  Mon An 3 Mien,Restaurant,Vietnamese,14 Vo Van Tan,3,160000,3.05
D3_0306,Bun Bo Vietnam Chu Ha,Bistro,Vietnamese,300 Vo Van Tan,3,53000,3.35
D3_0307,Nang Ganh  Ganh Hang Rong,Restaurant,Vietnamese,115/2 Tran Quoc Thao P. 7,3,65000,3
D3_0308,Banh Mi Chao Co Le  Nguyen Thien Thuat,Restaurant,Vietnamese,003 Lo D Chung Cu Nguyen Thien Thuat Nguyen Thien Thuat,3,27500,3.35
D3_0309,Aptea Coffee  Nguyen Thi Minh Khai,Cafe,Vietnamese,450 Nguyen Thi Minh Khai P. 5,3,39500,3.35
D3_0310,Che Chuoi Nuong Nam Bo Ut Lua  Ly Chinh Thang,Bistro,Vietnamese,226 Ly Chinh Thang P. 9,3,16000,3.2
D3_0311,Ga Tiem Vinh Hoa,Bistro,Chinese,16 Cao Thang P. 5,3,61000,3.85
D3_0312,Quan Minh  Lau Bo De Truong Dinh,Bistro,Vietnamese,107P Truong Dinh P. 6,3,65000,3.25
D3_0313,Nightingale Coffee  Tea,Cafe,Chinese,277 Nam Ky Khoi Nghia,3,64000,3.95
D3_0314,Quan Chieu Nay  Xien Nuong Kieu Nga,Bistro,Vietnamese,288D1 Nam Ky Khoi Nghia P. 8,3,107500,3.8
D4_0001,Chilli  Lau Nuong Tu Chon,Bistro,Vietnamese,232 Vinh Khanh,4,75000,3.45
D4_0002,WP Waffle Place  Banh To Ong Nuong  Ton That Thuyet,Bistro,Korean,66/15/1 Ton That Thuyet P. 16,4,42500,3.7
D4_0003,Ba Bac  Banh Trang Cuon Tron,Restaurant,Vietnamese,40 Duong So 11,4,21500,3.35
D4_0004,Ngoc Nga  Banh Flan Thap Cam  Duong 20 Thuoc,Restaurant,Vietnamese,F88 Hoang Dieu P. 8,4,7500,3.75
D4_0005,Oc To  Xom Chieu,Bistro,Vietnamese,224B Xom Chieu P. 15,4,42500,3.3
D4_0006,Ning Cha  Tra Chanh Hong Kong  Nguyen Khoai,Cafe,Vietnamese,122 Nguyen Khoai P. 2,4,22500,3.8
D4_0007,Mi Oc Hen Di Lan  Ngo Van So,Bistro,Vietnamese,2/4 Ngo Van So P. 13,4,22500,3.25
D4_0008,Banh Trang Kep Di Hoa  Ton That Thuyet,Restaurant,Vietnamese,209/105 Ton That Thuyet P. 3,4,15000,3.35
D4_0009,Oc Oanh 1  Vinh Khanh,Bistro,Vietnamese,534 Vinh Khanh P. 8,4,132500,4.45
D4_0010,Nha Hang Thai Lan Ngo Ri  Duong 38,Restaurant,Thailand,14 Duong 38 P. 4,4,225000,3.5
D4_0011,Quan Ba Cham  Hu Tieu Ho  Ben Van Don,Bistro,Vietnamese,75 Le Quoc Hung,4,25000,3.65
D4_0012,Tu Thuy  Mi Hen  Ton That Thuyet,Restaurant,Vietnamese,91 Ton That Thuyet P. 16,4,17500,3.35
D4_0013,Di Hong  Banh Trang Cuon Tron,Restaurant,Vietnamese,23 Duong So 11,4,26500,3.15
D4_0014,Ba Co Loc Coc  Nha Hang Oc Doc La,Restaurant,Vietnamese,222 Khanh Hoi P. 6,4,65000,3.45
D4_0015,Uchi Sushi,Restaurant,Japanese,14 Duong So 45 P. 6,4,85000,3.95
D4_0016,Beno  Mi Y  Bo My  Com Bo Ham  Ben Van Don,Bistro,Asian,150/27 Ben Van Don P. 6,4,32500,3.25
D4_0017,Pha Lau Di Nui  Ton Dan,Bistro,Vietnamese,243/30 Ton Dan,4,21500,3.2
D4_0018,Bun Bo Hue 14B,Bistro,Vietnamese,14B Duong So 46 P. 5,4,32500,4.2
D4_0019,Oc Dao II  Vinh Khanh,Bistro,Vietnamese,232/123 Vinh Khanh P. 10,4,85500,3.2
D4_0020,Co Thao  Pha Lau Bo,Restaurant,Vietnamese,243/29G Ton Dan P. 15,4,20000,3.1
D4_0021,Domino Pizza  Khanh Hoi,Restaurant,Vietnamese,133 Khanh Hoi P. 3,4,124000,3.6
D4_0022,Banh Nam  Banh Mi  Ben Van Don,Bakery,Vietnamese,139Bis Ben Van Don P. 6,4,19000,3.9
D4_0023,Sushi KO  Vinh Khanh,Bistro,Vietnamese,122 Vinh Khanh P. 10,4,460000,3.35
D4_0024,Sushi Vien Phuong Map  Hoang Dieu,Restaurant,Japanese,168 Hoang Dieu P. 9,4,4500,3.5
BTh_0262,Tra Sua Tien Huong  Ngo Tat To,Cafe, Taiwanese,26 Ngo Tat To P. 19,Binh_Thanh,32500,3.55
D4_0026,Oc Thao  Vinh Khanh,Bistro,Vietnamese,383 Vinh Khanh P. 8,4,132500,3.15
D4_0027,Tra Sua Xien Que Hot  Cold  Nguyen Tat Thanh,Cafe,Vietnamese,292 Nguyen Tat Thanh P. 13,4,37500,3.55
D4_0028,Lau Bo Khu Nha Chay,Bistro,Vietnamese,Chung cu Doan Van Bo Doan Van Bo  P. 12,4,122500,3.2
D4_0029,Kem My  Duong 41,Cafe,Vietnamese,23 Duong 41 P. 6,4,27000,3.6
D4_0030,Chicc Chicc  Ga Ran Han Quoc,Restaurant,Vietnamese,12 Xom Chieu P. 13,4,65000,4.2
D4_0031,Quan Oc Vu  Vinh Khanh,Bistro,Vietnamese,37 Vinh Khanh P. 8,4,42500,3.5
D4_0032,Khu Am Thuc Cho 200  Xom Chieu,Restaurant,Vietnamese,Cho 200 Xom Chieu,4,16000,3.55
D4_0033,Eugene Cake Shop,Bakery,Asian,68/17 Hoang Dieu,4,21500,3.65
D4_0034,Thi Thi Che  Ton Dan,Bistro,Vietnamese,233 Ton Dan P. 15,4,24000,3.05
D4_0035,Vu Heo Nuong Hai Co Gai,Restaurant,Vietnamese,2 Vinh Khanh,4,45000,3.15
D4_0036,Banh Gio Banh Chung Me Mup  Hoang Dieu,Bistro,Vietnamese,196 Hoang Dieu P. 8,4,27500,4
D4_0037,Quan Hoa  Mon Nuong Binh Dan,Bistro,Vietnamese,410 Vinh Khanh P. 8,4,80000,3.35
D4_0038,Loan Thai  Banh Flan  Rau Cau,Restaurant,Vietnamese,194 Lo H Doan Van Bo P. 4,4,20000,3.55
D4_0039,Oc Xinh,Bistro,Vietnamese,002 Lo B5 Chung Cu Phuong 3 Duong 12B,4,28500,3.55
D4_0040,Sasin  Mi Cay 7 Cap Do Han Quoc  Hoang Dieu,Bistro,Korean,80 Hoang Dieu P. 12,4,42500,3.05
D4_0041,Kim Thanh Food  Chan Ga Sa Tac,Restaurant,Vietnamese,3  5 Duong So 34 P. 6,4,75000,3.6
D4_0042,Thien Tan Quan  Am Thuc Viet  Hoa,Bistro,Vietnamese,15 Ton Dan P. 13,4,118000,3.2
D4_0043,Gau Cake  Shop Online,Restaurant,Vietnamese,88/11/16/9 Nguyen Khoai P. 2,4,55000,4.8
D4_0044,Coca Suki  Lau Va Mon Thai  Nguyen Truong To,Restaurant,Thailand,47 Nguyen Truong To P. 12,4,200000,3.45
D4_0045,Khu An Vat Nha Tho Xom Chieu,Restaurant,Vietnamese,92B Ton That Thuyet,4,32500,3.55
D4_0046,Com Chien Da Ga  Xoi Ga,Restaurant,Vietnamese,23 Lo O (Doi Dien Cong Chinh Truong Nguyen Hue Duong Hoang Dieu) P. 8,4,12500,3.55
D4_0047,Pha Lau Madam Thu  Shop Online,Restaurant,Vietnamese,242/57 Ton Dan P. 8,4,117500,4.8
D4_0048,Bun Mam 144  Khanh Hoi,Bistro,Vietnamese,144 Khanh Hoi,4,52500,3.3
D4_0049,Tau Sai Gon,Restaurant,Vietnamese,5 Nguyen Tat Thanh P. 12,4,315000,3.3
D4_0050,Oc 88  Oc Binh Dan,Bistro,Vietnamese,178 Le Quoc Hung P. 12,4,30000,3.35
D4_0051,Bep Hai Chi Em  Banh  Dac San Tet  Shop Online,Restaurant,Vietnamese,830/25/2 Doan Van Bo P. 16,4,72500,3.65
